NODE,IN_DEGREE,OUT_DEGREE,CLOSENESS,BETWEENNESS,PAGERANK,CC 
1251326239,3,23,0.327757598523,6.90554391264e-06,3.4602139135e-05,0.336666666667
2453337396,0,1,0.300361559538,0.0,3.02671501708e-05,0.0
125024546,4,9,0.358593546328,8.28872249209e-08,3.62838932304e-05,0.388888888889
457442858,10,27,0.333493103831,4.8324707983e-06,5.65801142504e-05,0.399470899471
489421093,18,43,0.380581731583,1.35086248908e-06,5.63489536451e-05,0.393234672304
1454233897,212,216,0.442112676842,0.000349121667294,0.000389506151176,0.292377188029
207034666,24,47,0.365624792334,1.99447584578e-05,7.86183155275e-05,0.380844645551
617568555,0,7,0.244791273269,0.0,3.02671501708e-05,0.428571428571
2242877744,13,9,0.356055353325,3.02737919014e-06,5.04712910384e-05,0.419047619048
1221335432,6,8,0.293551777356,2.91502437724e-07,0.000102673931795,0.538461538462
400144694,2,6,0.283881655155,4.48891246686e-08,4.12571062561e-05,0.47619047619
242071863,57,80,0.401976634724,0.000133812807786,0.000123446977446,0.37032967033
103823672,3,5,0.282860765196,2.31804388681e-07,3.73240735105e-05,0.285714285714
3365655604,28,22,0.369150315121,6.35369688947e-06,0.00011380643223,0.347126436782
1058535739,64,102,0.42061959581,9.63193187025e-05,0.000119773476892,0.3286034354
2310322492,27,34,0.401901945643,8.63939110839e-06,6.71309136076e-05,0.466666666667
3146865975,9,8,0.312645265802,1.31456767347e-06,4.49494287561e-05,0.409523809524
2435156215,1,4,0.241734049112,1.1406879048e-08,3.10343208045e-05,0.3
244087105,81,19,0.309868386427,0.000146346508983,0.000321117370075,0.130701754386
1166637379,62,91,0.401193781221,0.00021071564197,0.000195954710637,0.316435643564
478124356,48,11,0.295638115417,8.52725180759e-06,0.000140129009336,0.158200290276
209084129,2,11,0.305945724392,1.9352386825e-07,3.42332100487e-05,0.378787878788
931728187,0,4,0.314299906419,0.0,3.02671501708e-05,0.166666666667
127162699,11,32,0.347531534616,0.000264832762248,9.75523724713e-05,0.340909090909
102381903,75,86,0.406662205575,5.68105164078e-05,0.000142546049805,0.376779026217
2956497346,0,7,0.303159828481,0.0,3.02671501708e-05,0.285714285714
85590368,24,22,0.321449884299,2.64594332207e-05,7.39287620301e-05,0.24126984127
368959303,6,12,0.288039985545,7.44649038554e-07,6.13603808932e-05,0.441666666667
602069331,544,545,0.464220682788,0.00734317507485,0.00110200835035,0.143119266055
436017494,0,2,0.275803575796,0.0,3.02671501708e-05,0.0
1908431192,0,2,0.243140995022,0.0,3.02671501708e-05,0.0
112785754,122,122,0.413938622419,0.000788473290233,0.000270232205864,0.313904761905
1384446301,33,106,0.413266387362,3.35101570611e-05,7.28642429036e-05,0.373598369011
504658270,237,249,0.443608751323,0.000401727395449,0.000382489179922,0.344192879364
146522828,6,21,0.351656035027,1.84742346324e-05,4.53009791835e-05,0.311688311688
1065081188,146,164,0.424958010108,0.00010672013722,0.000232748292655,0.358159912377
384989541,6,14,0.298844469667,8.72702465218e-06,5.90875744273e-05,0.398692810458
28398786,41,17,0.300986053218,0.00037906422052,0.000304097486454,0.229803921569
457595242,4,11,0.327360767529,6.04644771945e-08,3.59913019333e-05,0.378787878788
3446680167,0,18,0.283760143679,0.0,3.02671501708e-05,0.294117647059
2686892396,13,4,0.351341877926,2.35967402146e-07,5.19086613825e-05,0.628205128205
405731693,59,59,0.401156578533,0.000150819925344,0.000144298578308,0.288207297726
437533038,1040,548,0.440985988063,0.0125335694876,0.00219585949258,0.0582364699785
1065659874,47,11,0.318726334849,1.17524888981e-05,0.000126550129199,0.155411655874
3657726321,6,5,0.299714046204,7.75952609294e-08,4.43121071637e-05,0.535714285714
33864051,120,112,0.408389742557,0.000502430702433,0.000390736833156,0.236044657097
499227001,381,507,0.454897217971,0.00229170443179,0.000566796267251,0.189187052678
1022753149,48,57,0.411497435832,9.18016878038e-05,0.000107323709894,0.450695704779
437290507,1,2,0.22098858515,1.30820956265e-09,3.10343208045e-05,0.333333333333
1306369771,232,396,0.438482925492,0.00110858603924,0.000346851210228,0.234401257657
16537991,7,23,0.344021673392,3.67080254473e-06,4.546820561e-05,0.21
18577800,334,351,0.441751510559,0.000808434028823,0.000594357626345,0.236535906916
2158614921,95,128,0.427013379025,4.35447348194e-05,0.000196049890426,0.416855087359
477087498,0,7,0.278824230859,0.0,3.02671501708e-05,0.285714285714
2731153806,5,12,0.325170816514,8.42277571114e-07,4.155131813e-05,0.461538461538
4074742552,58,163,0.41036544706,0.000136760374982,0.000122069404822,0.263020295838
260626836,14,22,0.329329517578,2.46436453714e-06,5.50270766031e-05,0.332307692308
2163227033,4,3,0.268700157944,3.60637144082e-09,3.6595444809e-05,0.666666666667
1347344792,13,19,0.373549135904,3.94971168167e-07,4.98458389208e-05,0.383399209486
239434137,47,64,0.384573965944,7.7182041937e-05,0.000130482517937,0.34358974359
131171511,5,24,0.342333824713,5.29914313326e-06,5.42761187044e-05,0.26
2361454653,0,2,0.289627900113,0.0,3.02671501708e-05,1.0
192267333,1,0,0.0,0.0,3.17543695372e-05,0.0
1341462944,460,573,0.471095779473,0.00641317484567,0.00107071809325,0.13356884058
443832737,294,305,0.449789201799,0.0012295691577,0.000538392373252,0.230783874106
42653494,2,12,0.322841234545,3.81441427845e-07,3.31953788796e-05,0.320512820513
1849153957,200,252,0.425585100138,0.000510858036022,0.000401183142424,0.296392488897
2285418918,1,0,0.0,0.0,3.16934016373e-05,0.0
1381489063,21,41,0.398642880842,1.81376138179e-05,6.37401749126e-05,0.33665559247
1734343080,21,26,0.395725625951,9.1843602946e-06,6.18710279121e-05,0.323076923077
2837947463,35,58,0.413463876795,1.28695850295e-05,7.92336995097e-05,0.340736411455
2922224044,21,9,0.320046796101,6.4666594384e-07,6.32673259862e-05,0.501538461538
547936685,315,342,0.4377729754,0.000826055163963,0.000608041919725,0.248673756265
2339272123,2,2,0.328629029391,0.0,3.4215486336e-05,1.0
408738224,142,204,0.417292615308,0.000242420380811,0.000267955940526,0.280716381041
3608295857,48,116,0.43325714,1.96253382265e-05,9.79774631338e-05,0.461619190405
48140019,0,14,0.292426331851,0.0,3.02671501708e-05,0.472527472527
1160579486,12,21,0.387120585495,1.30647741752e-06,4.83979072589e-05,0.351778656126
390011318,185,232,0.439418236963,0.000585070315195,0.000416623302336,0.353336970358
91442102,0,18,0.292189421509,0.0,3.02671501708e-05,0.516339869281
520206776,19,33,0.382702808112,1.19121605264e-05,7.57016445768e-05,0.368067226891
79249140,0,10,0.267023057218,0.0,3.02671501708e-05,0.4
583779402,1,7,0.295900994727,1.01075165978e-07,3.44041293715e-05,0.285714285714
514161086,25,45,0.394786689442,6.47980687386e-05,6.98399087263e-05,0.465136054422
1415199168,8,20,0.383075581591,1.19513617085e-05,4.68898468758e-05,0.304761904762
89173051,4,7,0.258427272575,2.48462999551e-08,3.59898757925e-05,0.490909090909
533019074,22,69,0.409084874033,9.05601670064e-06,6.17498642571e-05,0.419047619048
1519323594,0,1,0.220126631982,0.0,3.02671501708e-05,0.0
377010628,14,44,0.400376912809,7.36266304699e-06,5.12263708141e-05,0.320295983087
1552953278,77,89,0.417373134868,6.11383213595e-05,0.000167483946262,0.418794688458
4405785676,3,4,0.333082271551,6.97887701466e-10,3.39981230788e-05,0.6
85610558,0,20,0.296574365202,0.0,3.02671501708e-05,0.347368421053
436713932,24,30,0.393172093329,1.64274505417e-05,7.22900792611e-05,0.427419354839
207907690,4,5,0.305104206425,5.58378763695e-06,5.25850026464e-05,0.2
500578766,0,8,0.247478826132,0.0,3.02671501708e-05,0.5
179880224,2,11,0.297467684996,1.4543044191e-08,3.27290747788e-05,0.551282051282
84130259,140,172,0.415249812143,0.000155261226122,0.000270962101626,0.310858424087
3069843927,42,74,0.408775634782,0.000398455400824,0.000126625622787,0.279649122807
1499347417,120,153,0.414057479221,6.70866202412e-05,0.000214771927094,0.338809784593
379656666,3,12,0.323589837901,3.28781970376e-08,3.41053812557e-05,0.423076923077
550517211,33,19,0.304567202401,2.67178103738e-06,0.000148127892411,0.37925170068
1372944860,103,108,0.420211028937,0.000112996867374,0.000214564491229,0.290455120101
519600606,6,5,0.297242857146,0.000192041814289,3.78833794675e-05,0.277777777778
283609509,3,13,0.336528396959,1.72549020141e-07,3.83351053957e-05,0.417582417582
1297086944,0,15,0.281106112717,0.0,3.02671501708e-05,0.419047619048
452909538,42,28,0.309713097287,8.42170396791e-05,0.000274486049,0.280790960452
625000187,121,52,0.355967460125,8.1884083634e-05,0.000331883833866,0.180787790371
2454559204,11,26,0.391606096035,2.34806216297e-06,5.87273955998e-05,0.381538461538
275966374,0,3,0.237041828863,0.0,3.02671501708e-05,0.666666666667
239450599,1,9,0.281480417913,1.60614083578e-08,3.13058677992e-05,0.511111111111
2433235432,21,10,0.339939693769,1.2663084172e-07,5.55603803955e-05,0.642857142857
2504129001,43,70,0.402051351571,5.64707011719e-06,9.23543396417e-05,0.525614035088
15317484,22,14,0.300109090732,7.61304844424e-07,7.73178905907e-05,0.574596774194
964093010,1,11,0.296428158346,2.08874655025e-08,3.12997840341e-05,0.348484848485
1368152558,128,54,0.386601657096,2.19741365832e-05,0.000224549360391,0.446508840276
421870063,6,4,0.299071727819,1.83367868942e-07,4.47096480079e-05,0.238095238095
602216944,3,12,0.342713502567,3.29505005134e-08,3.37305326211e-05,0.285714285714
113015281,55,69,0.373613657734,0.00112554979743,0.00018603814778,0.201543209877
233182291,0,3,0.246618594301,0.0,3.02671501708e-05,1.0
2991787774,2,4,0.234780882606,1.63857927144e-07,3.98444067129e-05,0.0
204765687,66,76,0.406547555954,9.83086834843e-05,0.000127940494465,0.395054945055
1467931128,51,103,0.420292678801,1.87668185313e-05,0.000100333547862,0.405043202257
2522911828,49,75,0.41640894628,0.000271509124967,0.000172100796357,0.29015721121
3346135546,118,181,0.42655024087,9.91650776857e-05,0.000225266549938,0.385124378109
225976063,1,0,0.0,0.0,3.34836723227e-05,0.0
1135092072,0,2,0.240412715886,0.0,3.02671501708e-05,1.0
565615102,63,177,0.42111092601,0.000229207807398,0.000122588233935,0.303116866629
67746303,87,139,0.427224229005,0.000288257147922,0.000143280667515,0.3484295846
2679802873,2,6,0.314715011123,1.76032457902e-08,3.33671186964e-05,0.380952380952
455526841,1,0,0.0,0.0,3.10343208045e-05,0.0
100878763,145,188,0.429898891275,0.000240196718988,0.000288453260231,0.325847305543
2342517254,294,143,0.401193781221,0.000319220833518,0.00046662939687,0.278541289934
174643719,159,182,0.440043997854,0.000172281619024,0.00027452783144,0.380904817861
2987047432,1,11,0.33008336204,6.5105127099e-07,3.1883034816e-05,0.381818181818
2311805449,12,11,0.34298521707,0.000376883016737,7.97610027723e-05,0.242424242424
470922121,0,3,0.260984726008,0.0,3.02671501708e-05,0.666666666667
1060476632,1,5,0.260685299361,6.61567580604e-10,3.15578666465e-05,0.6
78429954,1,9,0.250452876912,2.51196959062e-08,3.10343208045e-05,0.222222222222
2321398286,69,87,0.401603466664,3.87375596656e-05,0.000167209566523,0.403286978508
479574545,1,9,0.334162872154,5.57552783775e-07,3.1883034816e-05,0.361111111111
927816210,24,68,0.410248700133,3.40424681563e-05,6.72686382843e-05,0.240122914838
521031427,1,1,0.000195007800312,0.0,0.000200363122179,0.0
159463958,11,12,0.331372848939,2.33094824695e-07,4.89724306358e-05,0.522058823529
426106156,0,4,0.252650887997,0.0,3.02671501708e-05,0.166666666667
557292057,33,53,0.380314069706,4.4695597942e-05,8.20721111919e-05,0.325652841782
4150261642,0,3,0.23945500229,0.0,3.02671501708e-05,0.333333333333
529357339,13,74,0.393744656676,0.000210534692208,5.31761417904e-05,0.335431321733
216308253,4,44,0.353639544094,9.28492843688e-06,4.10485340492e-05,0.426262626263
410977365,99,104,0.422715706752,2.4181967756e-05,0.000172788428738,0.541419586703
4105746975,22,74,0.413740679313,1.61626914595e-05,5.83850887695e-05,0.370973713439
3433118241,1,3,0.328055853712,0.0,3.1883034816e-05,0.666666666667
4184406562,0,2,0.241297374631,0.0,3.02671501708e-05,1.0
492880987,0,3,0.30900397768,0.0,3.02671501708e-05,0.666666666667
162893574,8,22,0.332212605045,6.22933619526e-05,5.86187647329e-05,0.383399209486
78567974,553,37,0.3535528394,0.00314583425157,0.00163723101965,0.0836418724436
582236593,97,112,0.409162256966,6.93799544684e-05,0.00016248389589,0.448531112653
255752744,10,33,0.365100223049,3.18093500716e-06,4.8694273942e-05,0.32268907563
1427233322,6,7,0.354567047201,4.48762046127e-07,3.93574862129e-05,0.311111111111
2866076206,1,0,0.0,0.0,3.34836723227e-05,0.0
109394479,0,2,0.243018120691,0.0,3.02671501708e-05,1.0
410868274,163,163,0.426046143678,8.75327223422e-05,0.000289614519978,0.406853209636
139340211,0,2,0.232645794301,0.0,3.02671501708e-05,1.0
2924378676,16,27,0.360506045242,2.893255179e-06,5.29597751388e-05,0.405303030303
702772318,1,9,0.323807825067,3.52144361935e-08,3.17011967996e-05,0.472222222222
513335052,0,4,0.305427643711,0.0,3.02671501708e-05,1.0
125131319,1,9,0.287503990357,2.17203754056e-07,3.26839858371e-05,0.111111111111
72579640,2,6,0.303989357241,1.43093936774e-06,3.7168038985e-05,0.2
1077795050,66,72,0.399268347291,2.69840200503e-05,0.000144798936967,0.299691358025
1235376680,0,4,0.352034302212,0.0,3.02671501708e-05,0.5
527938655,4,9,0.35413167509,1.42671462488e-07,3.59138724099e-05,0.272727272727
3430185532,44,34,0.388650843851,6.09482464063e-06,8.6632462535e-05,0.568686868687
238520291,4,5,0.286229492054,1.62692236525e-08,3.43701051723e-05,0.428571428571
2526968245,14,24,0.371241100395,4.03705226416e-06,5.32831605842e-05,0.374331550802
232231711,2,10,0.34244221823,1.23124106134e-08,3.26195067677e-05,0.636363636364
555440706,77,188,0.432737075413,0.000117277590376,0.000131959586245,0.30208855472
22043779,9,10,0.313029851151,3.00023515265e-06,5.42809405383e-05,0.254545454545
2425301430,76,59,0.349468660062,0.000109456760843,0.000244900878879,0.301504787962
414184489,4,6,0.311183465897,6.52943284631e-07,3.41952823718e-05,0.311111111111
1364490824,13,50,0.37762504739,1.81661593942e-06,4.93736805679e-05,0.462613556953
485521993,7,22,0.362256953852,1.72459939262e-07,3.87470116293e-05,0.406666666667
2432948813,71,61,0.412635687038,2.86279453987e-05,0.000124505266994,0.462994836489
2377259598,80,97,0.404230288068,3.61024647256e-05,0.000149831495952,0.483268144285
2517301839,211,322,0.441300881659,0.000411900414696,0.000323002795807,0.320776637224
2349873744,25,24,0.314440510459,2.74825115853e-06,9.59374672306e-05,0.580769230769
603531704,107,109,0.419884746472,0.00010569354896,0.000200896300614,0.417193426043
472185426,35,20,0.332621293472,1.47197042388e-06,8.26680039835e-05,0.587439613527
